성별,나이,촬영일,촬영지역,이미지 파일명,일 평균 기온,일 평균 기상,일 평균 습도,일 평균 풍속
여성,20대,2024-04-05,신사/압구정,list.street_list_660f685f41c6f.jpg,14,맑음,51.3,2.5
여성,30대,2024-04-05,신사/압구정,list.street_list_660f68c92f666.jpg,14,맑음,51.3,2.5
여성,10대,2024-04-03,홍대/신촌,list.street_list_660cd121a1baa.jpg,16.6,비,55.9,1.8
여성,20대,2024-04-03,홍대/신촌,list.street_list_660cd13216160.jpg,16.6,비,55.9,1.8
여성,20대,2024-04-03,홍대/신촌,list.street_list_660cd14195fbd.jpg,16.6,비,55.9,1.8
여성,20대,2024-04-03,홍대/신촌,list.street_list_660cd152e0b59.jpg,16.6,비,55.9,1.8
여성,20대,2024-04-03,홍대/신촌,list.street_list_660cd162108d3.jpg,16.6,비,55.9,1.8
여성,20대,2024-04-03,홍대/신촌,list.street_list_660cd191d4427.jpg,16.6,비,55.9,1.8
여성,20대,2024-04-03,홍대/신촌,list.street_list_660cd1d1738a9.jpg,16.6,비,55.9,1.8
여성,20대,2024-04-03,홍대/신촌,list.street_list_660cd1ea045e6.jpg,16.6,비,55.9,1.8
여성,20대,2024-04-03,홍대/신촌,list.street_list_660cd10307ab3.jpg,16.6,비,55.9,1.8
여성,20대,2024-04-03,기타 서울,list.street_list_660cb80e566ed.jpg,16.6,비,55.9,1.8
여성,20대,2024-04-03,기타 서울,list.street_list_660cb830305df.jpg,16.6,비,55.9,1.8
여성,20대,2024-04-03,기타 서울,list.street_list_660cb84bb2b49.jpg,16.6,비,55.9,1.8
여성,20대,2024-04-03,기타 서울,list.street_list_660cb881cc460.jpg,16.6,비,55.9,1.8
여성,10대,2024-04-03,기타 서울,list.street_list_660cb89b09ee7.jpg,16.6,비,55.9,1.8
여성,20대,2024-04-03,홍대/신촌,list.street_list_660cb8b7a6ea2.jpg,16.6,비,55.9,1.8
여성,20대,2024-04-03,홍대/신촌,list.street_list_660cb91576aac.jpg,16.6,비,55.9,1.8
여성,20대,2024-04-03,홍대/신촌,list.street_list_660cb92621212.jpg,16.6,비,55.9,1.8
여성,20대,2024-04-03,홍대/신촌,list.street_list_660cd00a1bef1.jpg,16.6,비,55.9,1.8
여성,20대,2024-04-03,홍대/신촌,list.street_list_660cd01e6e01d.jpg,16.6,비,55.9,1.8
여성,20대,2024-04-03,홍대/신촌,list.street_list_660cd02e95c79.jpg,16.6,비,55.9,1.8
여성,10대,2024-04-03,홍대/신촌,list.street_list_660cd0b88723b.jpg,16.6,비,55.9,1.8
여성,20대,2024-04-03,홍대/신촌,list.street_list_660cd0dd32cdb.jpg,16.6,비,55.9,1.8
여성,20대,2024-04-02,홍대/신촌,list.street_list_660ba702e46c6.jpg,15.4,맑음,37.5,2
여성,30대,2024-04-02,홍대/신촌,list.street_list_660ba844e3fa0.jpg,15.4,맑음,37.5,2
여성,30대,2024-04-02,기타 서울,list.street_list_660ba96f779d5.jpg,15.4,맑음,37.5,2
여성,20대,2024-04-02,홍대/신촌,list.street_list_660ba9eeaa809.jpg,15.4,맑음,37.5,2
여성,20대,2024-04-02,기타 서울,list.street_list_660baa6a62967.jpg,15.4,맑음,37.5,2
여성,20대,2024-04-02,부산/경남,list.street_list_660bab45d0c7e.jpg,15.9,비,59.6,2.1
여성,20대,2024-04-02,홍대/신촌,list.street_list_660bad56a23a6.jpg,15.4,맑음,37.5,2
여성,20대,2024-04-02,홍대/신촌,list.street_list_660b8f7f4fd73.jpg,15.4,맑음,37.5,2
여성,20대,2024-04-02,홍대/신촌,list.street_list_660b8fb52dc1b.jpg,15.4,맑음,37.5,2
여성,20대,2024-04-02,홍대/신촌,list.street_list_660b91a7d68d5.jpg,15.4,맑음,37.5,2
여성,20대,2024-04-02,홍대/신촌,list.street_list_660b932b17d6a.jpg,15.4,맑음,37.5,2
여성,20대,2024-04-02,홍대/신촌,list.street_list_660b960918594.jpg,15.4,맑음,37.5,2
여성,30대,2024-04-02,홍대/신촌,list.street_list_660b972a5c969.jpg,15.4,맑음,37.5,2
여성,20대,2024-04-02,홍대/신촌,list.street_list_660b98eab3c5d.jpg,15.4,맑음,37.5,2
여성,20대,2024-04-02,홍대/신촌,list.street_list_660badd513a58.jpg,15.4,맑음,37.5,2
여성,20대,2024-04-02,홍대/신촌,list.street_list_660b997123c32.jpg,15.4,맑음,37.5,2
여성,10대,2024-04-02,부산/경남,list.street_list_660b9b072a403.jpg,15.9,비,59.6,2.1
여성,20대,2024-04-02,홍대/신촌,list.street_list_660b9c866f42a.jpg,15.4,맑음,37.5,2
여성,20대,2024-04-02,홍대/신촌,list.street_list_660ba45f0a212.jpg,15.4,맑음,37.5,2
여성,20대,2024-04-02,홍대/신촌,list.street_list_660ba50414e9f.jpg,15.4,맑음,37.5,2
여성,20대,2024-04-01,신사/압구정,list.street_list_660a6db2603cb.jpg,12.2,맑음,32,1.8
여성,20대,2024-04-01,홍대/신촌,list.street_list_660a6f6d75153.jpg,12.2,맑음,32,1.8
여성,20대,2024-04-01,홍대/신촌,list.street_list_660a696dd6c7f.jpg,12.2,맑음,32,1.8
여성,20대,2024-04-01,홍대/신촌,list.street_list_660a69d7b7631.jpg,12.2,맑음,32,1.8
여성,20대,2024-04-01,홍대/신촌,list.street_list_660a6ab3a8140.jpg,12.2,맑음,32,1.8
여성,20대,2024-04-01,부산/경남,list.street_list_660a6bc515c46.jpg,14.6,안개,55.3,2.8
여성,20대,2024-04-01,홍대/신촌,list.street_list_660a6cdcc2f15.jpg,12.2,맑음,32,1.8
여성,20대,2024-04-01,부산/경남,list.street_list_660a5e1ce6edb.jpg,14.6,안개,55.3,2.8
여성,20대,2024-04-01,홍대/신촌,list.street_list_660a5f1ebeb54.jpg,12.2,맑음,32,1.8
여성,20대,2024-04-01,홍대/신촌,list.street_list_660a5f9544065.jpg,12.2,맑음,32,1.8
여성,20대,2024-04-01,홍대/신촌,list.street_list_660a606402ab5.jpg,12.2,맑음,32,1.8
여성,20대,2024-04-01,홍대/신촌,list.street_list_660a62e53ade2.jpg,12.2,맑음,32,1.8
여성,20대,2024-04-01,홍대/신촌,list.street_list_660a6397544ae.jpg,12.2,맑음,32,1.8
여성,20대,2024-04-01,홍대/신촌,list.street_list_660a64da87194.jpg,12.2,맑음,32,1.8
여성,20대,2024-04-01,홍대/신촌,list.street_list_660a659967365.jpg,12.2,맑음,32,1.8
여성,20대,2024-04-01,홍대/신촌,list.street_list_660a67162aa05.jpg,12.2,맑음,32,1.8
여성,20대,2024-04-01,홍대/신촌,list.street_list_660a67b1dcb44.jpg,12.2,맑음,32,1.8
여성,20대,2024-04-01,홍대/신촌,list.street_list_660a68006af14.jpg,12.2,맑음,32,1.8
여성,20대,2024-04-01,홍대/신촌,list.street_list_660a689521ca7.jpg,12.2,맑음,32,1.8
여성,20대,2024-04-01,홍대/신촌,list.street_list_660a68f3882fb.jpg,12.2,맑음,32,1.8
여성,20대,2024-03-29,홍대/신촌,list.street_list_6603b3cfc9a9b.jpg,7.6,비,73,2.8
여성,20대,2024-03-29,홍대/신촌,list.street_list_66013320a32d9.jpg,7.6,비,73,2.8
여성,20대,2024-03-29,홍대/신촌,list.street_list_65faa1642e163.jpg,7.6,비,73,2.8
여성,20대,2024-03-29,홍대/신촌,list.street_list_66060c3c7c15c.jpg,7.6,비,73,2.8
여성,20대,2024-03-29,홍대/신촌,list.street_list_66060c547d87a.jpg,7.6,비,73,2.8
여성,20대,2024-03-29,홍대/신촌,list.street_list_6606193574afe.jpg,7.6,비,73,2.8
여성,20대,2024-03-29,홍대/신촌,list.street_list_66061964b23c0.jpg,7.6,비,73,2.8
여성,20대,2024-03-29,홍대/신촌,list.street_list_66060d3510c89.jpg,7.6,비,73,2.8
여성,20대,2024-03-28,홍대/신촌,list.street_list_66051f442e712.jpg,10.3,비,81.8,1.8
여성,20대,2024-03-28,기타 서울,list.street_list_65fbf1821faa3.jpg,10.3,비,81.8,1.8
여성,20대,2024-03-28,홍대/신촌,list.street_list_66052b72c590c.jpg,10.3,비,81.8,1.8
여성,20대,2024-03-28,홍대/신촌,list.street_list_660619b61fd0a.jpg,10.3,비,81.8,1.8
여성,20대,2024-03-28,홍대/신촌,list.street_list_66051bd16d8cf.jpg,10.3,비,81.8,1.8
여성,30대,2024-03-28,기타 서울,list.street_list_660500a255a01.jpg,10.3,비,81.8,1.8
여성,20대,2024-03-28,기타 서울,list.street_list_660629c2b8e56.jpg,10.3,비,81.8,1.8
여성,20대,2024-03-28,홍대/신촌,list.street_list_660124489077e.jpg,10.3,비,81.8,1.8
여성,20대,2024-03-28,홍대/신촌,list.street_list_6605011ccc257.jpg,10.3,비,81.8,1.8
여성,20대,2024-03-28,홍대/신촌,list.street_list_6605034c9158a.jpg,10.3,비,81.8,1.8
여성,20대,2024-03-28,도쿄/관동,list.street_list_66062a7427d51.jpg,11.1,비,,9.9
여성,20대,2024-03-28,기타 서울,list.street_list_66062ae6260b0.jpg,10.3,비,81.8,1.8
여성,20대,2024-03-28,기타 서울,list.street_list_6605043fed344.jpg,10.3,비,81.8,1.8
여성,20대,2024-03-28,신사/압구정,list.street_list_65f923c1985e3.jpg,10.3,비,81.8,1.8
여성,30대,2024-03-27,홍대/신촌,list.street_list_66061a36ea606.jpg,10.4,맑음,68.4,2
여성,10대,2024-03-27,홍대/신촌,list.street_list_66062405b6659.jpg,10.4,맑음,68.4,2
여성,10대,2024-03-27,홍대/신촌,list.street_list_6603b8ac2b0df.jpg,10.4,맑음,68.4,2
여성,20대,2024-03-27,홍대/신촌,list.street_list_660628b885f4f.jpg,10.4,맑음,68.4,2
여성,20대,2024-03-27,홍대/신촌,list.street_list_6603b9ba90433.jpg,10.4,맑음,68.4,2
여성,20대,2024-03-27,홍대/신촌,list.street_list_6603baa2ccf69.jpg,10.4,맑음,68.4,2
여성,20대,2024-03-27,홍대/신촌,list.street_list_6603bb3b1f6cc.jpg,10.4,맑음,68.4,2
여성,20대,2024-03-27,홍대/신촌,list.street_list_6603bbd2d9402.jpg,10.4,맑음,68.4,2
여성,20대,2024-03-27,홍대/신촌,list.street_list_6603bc461a3a3.jpg,10.4,맑음,68.4,2
여성,20대,2024-03-27,홍대/신촌,list.street_list_6603bd334219c.jpg,10.4,맑음,68.4,2
여성,20대,2024-03-27,홍대/신촌,list.street_list_6603a184f3646.jpg,10.4,맑음,68.4,2
여성,20대,2024-03-27,홍대/신촌,list.street_list_6603a51d51aa5.jpg,10.4,맑음,68.4,2
여성,20대,2024-03-27,홍대/신촌,list.street_list_6603a648cd7af.jpg,10.4,맑음,68.4,2
여성,20대,2024-03-27,홍대/신촌,list.street_list_660619d8769e7.jpg,10.4,맑음,68.4,2
여성,20대,2024-03-27,홍대/신촌,list.street_list_6603a7b9f0dbb.jpg,10.4,맑음,68.4,2
여성,20대,2024-03-27,홍대/신촌,list.street_list_6603a900064c0.jpg,10.4,맑음,68.4,2
여성,20대,2024-03-27,홍대/신촌,list.street_list_6603ab63d9ccf.jpg,10.4,맑음,68.4,2
여성,20대,2024-03-27,홍대/신촌,list.street_list_660619f9b8962.jpg,10.4,맑음,68.4,2
여성,20대,2024-03-27,홍대/신촌,list.street_list_6603acf4537eb.jpg,10.4,맑음,68.4,2
여성,20대,2024-03-27,홍대/신촌,list.street_list_6603b26c79340.jpg,10.4,맑음,68.4,2
여성,20대,2024-03-27,홍대/신촌,list.street_list_66061a166d83f.jpg,10.4,맑음,68.4,2
여성,20대,2024-03-26,홍대/신촌,list.street_list_66026e1db9495.jpg,7.4,비,77.3,2.6
여성,20대,2024-03-26,홍대/신촌,list.street_list_66026ec79ac25.jpg,7.4,비,77.3,2.6
여성,20대,2024-03-26,홍대/신촌,list.street_list_66026f62a132b.jpg,7.4,비,77.3,2.6
여성,20대,2024-03-26,홍대/신촌,list.street_list_66026fcce07c5.jpg,7.4,비,77.3,2.6
여성,20대,2024-03-26,홍대/신촌,list.street_list_660270347b03d.jpg,7.4,비,77.3,2.6
여성,20대,2024-03-26,홍대/신촌,list.street_list_6602710497553.jpg,7.4,비,77.3,2.6
여성,20대,2024-03-26,홍대/신촌,list.street_list_660271af13ad1.jpg,7.4,비,77.3,2.6
여성,20대,2024-03-26,홍대/신촌,list.street_list_660273a32a6c6.jpg,7.4,비,77.3,2.6
여성,20대,2024-03-26,홍대/신촌,list.street_list_66025b3fc7874.jpg,7.4,비,77.3,2.6
여성,20대,2024-03-26,홍대/신촌,list.street_list_660628e197ecc.jpg,7.4,비,77.3,2.6
여성,10대,2024-03-26,홍대/신촌,list.street_list_66025de66ec00.jpg,7.4,비,77.3,2.6
여성,20대,2024-03-26,홍대/신촌,list.street_list_660628fa54ebd.jpg,7.4,비,77.3,2.6
여성,20대,2024-03-26,홍대/신촌,list.street_list_660260943889b.jpg,7.4,비,77.3,2.6
여성,20대,2024-03-26,홍대/신촌,list.street_list_6606291f022b8.jpg,7.4,비,77.3,2.6
여성,20대,2024-03-26,기타 서울,list.street_list_660262732f1df.jpg,7.4,비,77.3,2.6
여성,20대,2024-03-26,홍대/신촌,list.street_list_66062941562bf.jpg,7.4,비,77.3,2.6
여성,20대,2024-03-26,홍대/신촌,list.street_list_6602663b35121.jpg,7.4,비,77.3,2.6
여성,20대,2024-03-26,기타 서울,list.street_list_66026826218ee.jpg,7.4,비,77.3,2.6
여성,20대,2024-03-26,홍대/신촌,list.street_list_66026a487c217.jpg,7.4,비,77.3,2.6
여성,20대,2024-03-26,홍대/신촌,list.street_list_66026ace66494.jpg,7.4,비,77.3,2.6
여성,10대,2024-03-26,홍대/신촌,list.street_list_66026bc59e7ca.jpg,7.4,비,77.3,2.6
여성,20대,2024-03-26,홍대/신촌,list.street_list_66026c56315b5.jpg,7.4,비,77.3,2.6
여성,20대,2024-03-26,홍대/신촌,list.street_list_66026d829b571.jpg,7.4,비,77.3,2.6
여성,10대,2024-03-26,홍대/신촌,list.street_list_660137a51e46d.jpg,7.4,비,77.3,2.6
여성,20대,2024-03-26,홍대/신촌,list.street_list_660137efc58d3.jpg,7.4,비,77.3,2.6
여성,20대,2024-03-26,홍대/신촌,list.street_list_6601384528fdf.jpg,7.4,비,77.3,2.6
여성,20대,2024-03-26,홍대/신촌,list.street_list_66013a4a2cbf4.jpg,7.4,비,77.3,2.6
여성,20대,2024-03-26,홍대/신촌,list.street_list_66013ac924b8a.jpg,7.4,비,77.3,2.6
여성,20대,2024-03-26,홍대/신촌,list.street_list_66013b8a218b9.jpg,7.4,비,77.3,2.6
여성,20대,2024-03-26,기타 서울,list.street_list_6601026c7719d.jpg,7.4,비,77.3,2.6
여성,20대,2024-03-26,기타 서울,list.street_list_66011e101492a.jpg,7.4,비,77.3,2.6
여성,20대,2024-03-26,기타 서울,list.street_list_660120a742b57.jpg,7.4,비,77.3,2.6
여성,20대,2024-03-26,기타 서울,list.street_list_660121ce34759.jpg,7.4,비,77.3,2.6
여성,20대,2024-03-26,기타 서울,list.street_list_6601232e46a27.jpg,7.4,비,77.3,2.6
여성,10대,2024-03-26,홍대/신촌,list.street_list_66012f5f3cf88.jpg,7.4,비,77.3,2.6
여성,20대,2024-03-26,홍대/신촌,list.street_list_660131b57bbbb.jpg,7.4,비,77.3,2.6
여성,20대,2024-03-26,홍대/신촌,list.street_list_6601320ae9c2a.jpg,7.4,비,77.3,2.6
여성,20대,2024-03-26,기타 서울,list.street_list_660133d271ae7.jpg,7.4,비,77.3,2.6
여성,20대,2024-03-26,홍대/신촌,list.street_list_660134717ce97.jpg,7.4,비,77.3,2.6
여성,20대,2024-03-26,신사/압구정,list.street_list_660134c9da795.jpg,7.4,비,77.3,2.6
여성,20대,2024-03-26,신사/압구정,list.street_list_6601357adb089.jpg,7.4,비,77.3,2.6
여성,20대,2024-03-22,기타 서울,list.street_list_65fd4a2c0996e.jpg,10.4,비,57,3.4
여성,30대,2024-03-22,기타 서울,list.street_list_65fd4a5cdf17d.jpg,10.4,비,57,3.4
여성,20대,2024-03-22,기타 서울,list.street_list_65fd4aa75bc5a.jpg,10.4,비,57,3.4
여성,30대,2024-03-22,기타 서울,list.street_list_65fd4af91ccad.jpg,10.4,비,57,3.4
여성,30대,2024-03-22,기타 서울,list.street_list_65fd4b3a7a8ef.jpg,10.4,비,57,3.4
여성,20대,2024-03-21,기타 서울,list.street_list_65fbf1e02f39e.jpg,5,맑음,46.5,2
여성,20대,2024-03-21,기타 서울,list.street_list_65fbf1f02d674.jpg,5,맑음,46.5,2
여성,20대,2024-03-21,기타 서울,list.street_list_65fbf20352bc2.jpg,5,맑음,46.5,2
여성,20대,2024-03-21,기타 서울,list.street_list_66062a95df199.jpg,5,맑음,46.5,2
여성,20대,2024-03-21,기타 서울,list.street_list_65fbf21daede0.jpg,5,맑음,46.5,2
여성,20대,2024-03-21,기타 서울,list.street_list_65fbf2363643c.jpg,5,맑음,46.5,2
여성,20대,2024-03-21,기타 서울,list.street_list_66062ab1ec64e.jpg,5,맑음,46.5,2
여성,20대,2024-03-21,기타 서울,list.street_list_65fbf1af32a5b.jpg,5,맑음,46.5,2
여성,20대,2024-03-21,기타 서울,list.street_list_65fbf1c5bc906.jpg,5,맑음,46.5,2
여성,20대,2024-03-20,홍대/신촌,list.street_list_65faaff7df39f.jpg,4.4,맑음,46.5,3.4
여성,10대,2024-03-20,홍대/신촌,list.street_list_65fab17d71b5a.jpg,4.4,맑음,46.5,3.4
여성,20대,2024-03-20,홍대/신촌,list.street_list_65fab1b7508bb.jpg,4.4,맑음,46.5,3.4
여성,30대,2024-03-20,홍대/신촌,list.street_list_65fab21e4af1b.jpg,4.4,맑음,46.5,3.4
여성,20대,2024-03-20,기타 서울,list.street_list_66062b2d19c98.jpg,4.4,맑음,46.5,3.4
여성,20대,2024-03-20,기타 서울,list.street_list_66062b4a77954.jpg,4.4,맑음,46.5,3.4
여성,20대,2024-03-20,홍대/신촌,list.street_list_66062b69ddba1.jpg,4.4,맑음,46.5,3.4
여성,20대,2024-03-20,홍대/신촌,list.street_list_65faaed861462.jpg,4.4,맑음,46.5,3.4
여성,20대,2024-03-20,홍대/신촌,list.street_list_65faa9a2ce861.jpg,4.4,맑음,46.5,3.4
여성,20대,2024-03-20,기타 서울,list.street_list_65faaa2617b80.jpg,4.4,맑음,46.5,3.4
여성,20대,2024-03-20,기타 서울,list.street_list_66062b0f987c4.jpg,4.4,맑음,46.5,3.4
여성,20대,2024-03-20,홍대/신촌,list.street_list_65faa48e57271.jpg,4.4,맑음,46.5,3.4
여성,20대,2024-03-20,홍대/신촌,list.street_list_65faa58fe851c.jpg,4.4,맑음,46.5,3.4
여성,20대,2024-03-20,홍대/신촌,list.street_list_65faa6177c9c2.jpg,4.4,맑음,46.5,3.4
여성,30대,2024-03-20,홍대/신촌,list.street_list_65faa00b4077f.jpg,4.4,맑음,46.5,3.4
여성,20대,2024-03-20,홍대/신촌,list.street_list_65faa2294fe46.jpg,4.4,맑음,46.5,3.4
여성,20대,2024-03-20,홍대/신촌,list.street_list_65faa2823525a.jpg,4.4,맑음,46.5,3.4
여성,20대,2024-03-20,홍대/신촌,list.street_list_65fa9ac85ba75.jpg,4.4,맑음,46.5,3.4
여성,20대,2024-03-20,홍대/신촌,list.street_list_65fa9b51cf21d.jpg,4.4,맑음,46.5,3.4
여성,20대,2024-03-20,홍대/신촌,list.street_list_65fa9c1a0faae.jpg,4.4,맑음,46.5,3.4
여성,10대,2024-03-20,홍대/신촌,list.street_list_65fa9d553b523.jpg,4.4,맑음,46.5,3.4
여성,20대,2024-03-20,홍대/신촌,list.street_list_65fa9deaf1cf6.jpg,4.4,맑음,46.5,3.4
여성,20대,2024-03-19,홍대/신촌,list.street_list_66062d862e247.jpg,6.7,비,60.8,3.7
여성,10대,2024-03-19,홍대/신촌,list.street_list_65f936043971e.jpg,6.7,비,60.8,3.7
여성,20대,2024-03-19,홍대/신촌,list.street_list_65f9370564d44.jpg,6.7,비,60.8,3.7
여성,20대,2024-03-19,홍대/신촌,list.street_list_65f93770e71ae.jpg,6.7,비,60.8,3.7
여성,20대,2024-03-19,신사/압구정,list.street_list_66062bd795a49.jpg,6.7,비,60.8,3.7
여성,20대,2024-03-19,신사/압구정,list.street_list_66062c09100f2.jpg,6.7,비,60.8,3.7
여성,20대,2024-03-19,홍대/신촌,list.street_list_65f90fb09fa69.jpg,6.7,비,60.8,3.7
여성,20대,2024-03-19,기타 서울,list.street_list_66062c3a7c383.jpg,6.7,비,60.8,3.7
여성,20대,2024-03-19,홍대/신촌,list.street_list_65f91684ee877.jpg,6.7,비,60.8,3.7
여성,20대,2024-03-19,기타 서울,list.street_list_65f918074caa7.jpg,6.7,비,60.8,3.7
여성,20대,2024-03-19,홍대/신촌,list.street_list_65f919ce55a80.jpg,6.7,비,60.8,3.7
여성,20대,2024-03-19,홍대/신촌,list.street_list_65f9201a79cdf.jpg,6.7,비,60.8,3.7
여성,20대,2024-03-19,홍대/신촌,list.street_list_65f921235801b.jpg,6.7,비,60.8,3.7
여성,20대,2024-03-19,홍대/신촌,list.street_list_65f922ba49ed3.jpg,6.7,비,60.8,3.7
여성,20대,2024-03-18,신사/압구정,list.street_list_66062cf61b7d7.jpg,7.1,맑음,28.6,2.4
여성,20대,2024-03-18,신사/압구정,list.street_list_66062d479a5b8.jpg,7.1,맑음,28.6,2.4
여성,20대,2024-03-18,홍대/신촌,list.street_list_65f7cb6120127.jpg,7.1,맑음,28.6,2.4
여성,20대,2024-03-18,홍대/신촌,list.street_list_65f7d3c171bb9.jpg,7.1,맑음,28.6,2.4
여성,20대,2024-03-18,홍대/신촌,list.street_list_65f7d4f742f60.jpg,7.1,맑음,28.6,2.4
여성,10대,2024-03-18,홍대/신촌,list.street_list_65f7d6e6216f1.jpg,7.1,맑음,28.6,2.4
여성,20대,2024-03-18,홍대/신촌,list.street_list_65f7d7a05ee09.jpg,7.1,맑음,28.6,2.4
여성,20대,2024-03-18,신사/압구정,list.street_list_65f7d8ca3098a.jpg,7.1,맑음,28.6,2.4
여성,20대,2024-03-18,홍대/신촌,list.street_list_65f7d9e6b9535.jpg,7.1,맑음,28.6,2.4
여성,20대,2024-03-18,홍대/신촌,list.street_list_65f7e6476ec45.jpg,7.1,맑음,28.6,2.4
여성,20대,2024-03-18,홍대/신촌,list.street_list_65f7e96badc35.jpg,7.1,맑음,28.6,2.4
여성,20대,2024-03-18,홍대/신촌,list.street_list_65f7ea8e9e135.jpg,7.1,맑음,28.6,2.4
여성,20대,2024-03-18,홍대/신촌,list.street_list_65f7ed78e4c11.jpg,7.1,맑음,28.6,2.4
여성,20대,2024-03-18,홍대/신촌,list.street_list_65f7edf55d2b7.jpg,7.1,맑음,28.6,2.4
여성,20대,2024-03-15,기타 서울,list.street_list_65f42a7731859.jpg,8.9,안개,68.5,2.3
여성,20대,2024-03-15,기타 서울,list.street_list_65f42ad2bf337.jpg,8.9,안개,68.5,2.3
여성,20대,2024-03-15,기타 서울,list.street_list_65f42af149673.jpg,8.9,안개,68.5,2.3
여성,30대,2024-03-14,기타 서울,list.street_list_65f29c4d8d5a7.jpg,8.5,안개,58.3,
여성,20대,2024-03-14,기타 서울,list.street_list_65f29c5d4d1a7.jpg,8.5,안개,58.3,
여성,20대,2024-03-14,기타 서울,list.street_list_65f2a7f696e9b.jpg,8.5,안개,58.3,
여성,20대,2024-03-14,기타 서울,list.street_list_65f29c8b824c3.jpg,8.5,안개,58.3,
여성,20대,2024-03-14,기타 서울,list.street_list_65f29cc555064.jpg,8.5,안개,58.3,
여성,30대,2024-03-13,신사/압구정,list.street_list_65f3eddd8a8b8.jpg,6.5,맑음,57.6,2.7
여성,20대,2024-03-13,신사/압구정,list.street_list_65f19fea5ddd4.jpg,6.5,맑음,57.6,2.7
여성,20대,2024-03-13,홍대/신촌,list.street_list_65f1a08fefe73.jpg,6.5,맑음,57.6,2.7
여성,20대,2024-03-13,기타 서울,list.street_list_65f1a10238114.jpg,6.5,맑음,57.6,2.7
여성,20대,2024-03-13,홍대/신촌,list.street_list_65f3f249a114a.jpg,6.5,맑음,57.6,2.7
여성,20대,2024-03-13,홍대/신촌,list.street_list_65f1a2577908f.jpg,6.5,맑음,57.6,2.7
여성,20대,2024-03-13,홍대/신촌,list.street_list_65f1a2ad983ee.jpg,6.5,맑음,57.6,2.7
여성,20대,2024-03-13,홍대/신촌,list.street_list_65f1a2fc11bd1.jpg,6.5,맑음,57.6,2.7
여성,20대,2024-03-13,홍대/신촌,list.street_list_65f3eb4972a6d.jpg,6.5,맑음,57.6,2.7
여성,20대,2024-03-13,홍대/신촌,list.street_list_65f3eb64a86ca.jpg,6.5,맑음,57.6,2.7
여성,20대,2024-03-13,홍대/신촌,list.street_list_65f1a41a3fae7.jpg,6.5,맑음,57.6,2.7
여성,30대,2024-03-13,기타 서울,list.street_list_65f3ebe0c1dff.jpg,6.5,맑음,57.6,2.7
여성,20대,2024-03-13,홍대/신촌,list.street_list_65f19c745d4b2.jpg,6.5,맑음,57.6,2.7
여성,20대,2024-03-13,홍대/신촌,list.street_list_65f3ec1a0c5da.jpg,6.5,맑음,57.6,2.7
여성,20대,2024-03-13,홍대/신촌,list.street_list_65f1a52b2675d.jpg,6.5,맑음,57.6,2.7
여성,20대,2024-03-13,홍대/신촌,list.street_list_65f3ed660c38b.jpg,6.5,맑음,57.6,2.7
여성,20대,2024-03-13,홍대/신촌,list.street_list_65f1a62889404.jpg,6.5,맑음,57.6,2.7
여성,20대,2024-03-13,홍대/신촌,list.street_list_65f1a6a397178.jpg,6.5,맑음,57.6,2.7
여성,20대,2024-03-13,홍대/신촌,list.street_list_65f1a70759ab4.jpg,6.5,맑음,57.6,2.7
여성,20대,2024-03-13,홍대/신촌,list.street_list_65f3ed8ebe533.jpg,6.5,맑음,57.6,2.7
여성,20대,2024-03-12,홍대/신촌,list.street_list_65f3f10b57a6b.jpg,6.6,비,78,
여성,20대,2024-03-12,홍대/신촌,list.street_list_65f3f16de8b95.jpg,6.6,비,78,
여성,20대,2024-03-12,홍대/신촌,list.street_list_65efe854900af.jpg,6.6,비,78,
여성,20대,2024-03-12,홍대/신촌,list.street_list_65efe96bf30cb.jpg,6.6,비,78,
여성,20대,2024-03-12,홍대/신촌,list.street_list_65efe9d227ecb.jpg,6.6,비,78,
여성,20대,2024-03-12,홍대/신촌,list.street_list_65efea47368e3.jpg,6.6,비,78,
여성,20대,2024-03-12,홍대/신촌,list.street_list_65eff677e2167.jpg,6.6,비,78,
여성,20대,2024-03-12,홍대/신촌,list.street_list_65eff772c39d2.jpg,6.6,비,78,
여성,20대,2024-03-12,홍대/신촌,list.street_list_65efc5cf674a2.jpg,6.6,비,78,
여성,10대,2024-03-12,홍대/신촌,list.street_list_65f3ee19d292f.jpg,6.6,비,78,
여성,20대,2024-03-12,홍대/신촌,list.street_list_65efd13a8e3fd.jpg,6.6,비,78,
여성,30대,2024-03-12,홍대/신촌,list.street_list_65f3ef7269d3c.jpg,6.6,비,78,
여성,20대,2024-03-12,홍대/신촌,list.street_list_65efd3a99cc9e.jpg,6.6,비,78,
여성,10대,2024-03-12,홍대/신촌,list.street_list_65efd8239bd4b.jpg,6.6,비,78,
여성,30대,2024-03-12,홍대/신촌,list.street_list_65f3ef99555da.jpg,6.6,비,78,
여성,10대,2024-03-12,홍대/신촌,list.street_list_65efdfff18633.jpg,6.6,비,78,
여성,20대,2024-03-12,홍대/신촌,list.street_list_65efe08edda53.jpg,6.6,비,78,
여성,20대,2024-03-12,홍대/신촌,list.street_list_65efe37e9dc2a.jpg,6.6,비,78,
여성,20대,2024-03-11,홍대/신촌,list.street_list_65eec95b1f6f0.jpg,6.2,맑음,62.3,
여성,10대,2024-03-11,홍대/신촌,list.street_list_65eec9c2b71a6.jpg,6.2,맑음,62.3,
